,subject,condition,filename,sequence,accent_chosen,IC,target_pos,invU,U,asc,des,target_metric_2,target_metric_4,contour,musician
877,7e9x0n,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,0
878,7e9x0n,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",1,1.0,3,1,0,0,0,2,4,inv-U,0
879,7e9x0n,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",1,0.0,4,0,0,0,1,1,1,des,0
880,vxv6m3,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
881,vxv6m3,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
882,vxv6m3,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
883,vxv6m3,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
884,vxv6m3,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
885,vxv6m3,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",0,1.0,3,1,0,0,0,2,4,inv-U,0
886,vxv6m3,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
887,vxv6m3,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
888,vxv6m3,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
889,vxv6m3,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",0,0.0,4,1,0,0,0,1,1,inv-U,0
890,vxv6m3,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
891,vxv6m3,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
892,vxv6m3,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
893,vxv6m3,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,0
894,vxv6m3,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
895,vxv6m3,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
896,qghju0,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
897,qghju0,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
898,qghju0,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
899,qghju0,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
900,qghju0,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",0,0.0,4,1,0,0,0,1,1,inv-U,0
901,qghju0,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
902,qghju0,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,0
903,qghju0,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
904,qghju0,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",0,1.0,3,1,0,0,0,2,4,inv-U,0
905,qghju0,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
906,qghju0,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
907,qghju0,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
908,qghju0,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
909,qghju0,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
910,qghju0,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
911,qghju0,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
912,d1ao35,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
913,d1ao35,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",1,0.0,3,1,0,0,0,2,4,inv-U,0
914,d1ao35,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
915,d1ao35,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
916,d1ao35,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,0
917,d1ao35,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",1,1.0,3,1,0,0,0,2,4,inv-U,0
918,d1ao35,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
919,d1ao35,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",1,0.0,4,0,0,0,1,1,1,des,0
920,d1ao35,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
921,d1ao35,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
922,d1ao35,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
923,d1ao35,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",1,0.0,4,0,0,0,1,1,1,des,0
924,d1ao35,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",1,0.0,4,1,0,0,0,1,1,inv-U,0
925,d1ao35,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",1,0.0,4,0,1,0,0,1,1,U,0
926,d1ao35,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
927,d1ao35,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
928,l1czo5,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,0
929,l1czo5,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",1,0.0,4,0,0,0,1,1,1,des,0
930,l1czo5,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,0
931,l1czo5,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
932,l1czo5,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
933,l1czo5,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",0,1.0,3,1,0,0,0,2,4,inv-U,0
934,l1czo5,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",1,0.0,4,0,0,1,0,1,1,asc,0
935,l1czo5,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",1,0.0,4,0,0,0,1,1,1,des,0
936,l1czo5,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
937,l1czo5,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
938,l1czo5,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
939,l1czo5,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
940,l1czo5,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",0,0.0,4,1,0,0,0,1,1,inv-U,0
941,l1czo5,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",1,1.0,3,0,1,0,0,2,4,U,0
942,l1czo5,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
943,l1czo5,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
944,x74bb0,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,0
945,x74bb0,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
946,x74bb0,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
947,x74bb0,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
948,x74bb0,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
949,x74bb0,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
950,x74bb0,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
951,x74bb0,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",1,0.0,4,0,0,1,0,1,1,asc,0
952,x74bb0,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
953,x74bb0,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",1,0.0,4,1,0,0,0,1,1,inv-U,0
954,x74bb0,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
955,x74bb0,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
956,x74bb0,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
957,x74bb0,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
958,x74bb0,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
959,x74bb0,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",0,1.0,3,1,0,0,0,2,4,inv-U,0
960,hlv1ng,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
961,hlv1ng,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
962,hlv1ng,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
963,hlv1ng,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
964,hlv1ng,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
965,hlv1ng,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
966,hlv1ng,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",0,0.0,4,1,0,0,0,1,1,inv-U,0
967,hlv1ng,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
968,hlv1ng,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
969,hlv1ng,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
970,hlv1ng,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",0,1.0,3,1,0,0,0,2,4,inv-U,0
971,hlv1ng,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
972,hlv1ng,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
973,hlv1ng,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,0
974,hlv1ng,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
975,hlv1ng,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
976,63jhey,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,1
977,63jhey,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",1,1.0,3,0,1,0,0,2,4,U,1
978,63jhey,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,1
979,63jhey,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,1
980,63jhey,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,1
981,63jhey,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,1
982,63jhey,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,1
983,63jhey,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",0,0.0,4,1,0,0,0,1,1,inv-U,1
984,63jhey,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,1
985,63jhey,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,1
986,63jhey,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,1
987,63jhey,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,1
988,63jhey,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,1
989,63jhey,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",1,1.0,3,1,0,0,0,2,4,inv-U,1
990,63jhey,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,1
991,63jhey,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,1
992,1ynj9z,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
993,1ynj9z,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
994,1ynj9z,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
995,1ynj9z,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
996,1ynj9z,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
997,1ynj9z,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",1,0.0,3,1,0,0,0,2,4,inv-U,0
998,1ynj9z,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,0
999,1ynj9z,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",1,0.0,4,1,0,0,0,1,1,inv-U,0
1000,1ynj9z,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",1,0.0,4,0,0,1,0,1,1,asc,0
1001,1ynj9z,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1002,1ynj9z,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",1,0.0,4,0,0,1,0,1,1,asc,0
1003,1ynj9z,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",1,0.0,4,0,1,0,0,1,1,U,0
1004,1ynj9z,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
1005,1ynj9z,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",1,1.0,3,1,0,0,0,2,4,inv-U,0
1006,1ynj9z,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,0
1007,1ynj9z,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
1008,bavbyu,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1009,bavbyu,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
1010,bavbyu,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",0,0.0,4,1,0,0,0,1,1,inv-U,0
1011,bavbyu,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1012,bavbyu,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1013,bavbyu,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
1014,bavbyu,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,0
1015,bavbyu,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
1016,bavbyu,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1017,bavbyu,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",0,1.0,3,1,0,0,0,2,4,inv-U,0
1018,bavbyu,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1019,bavbyu,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
1020,bavbyu,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
1021,bavbyu,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
1022,bavbyu,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
1023,bavbyu,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1024,f7dzsk,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
1025,f7dzsk,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1026,f7dzsk,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
1027,f7dzsk,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",1,1.0,3,1,0,0,0,2,4,inv-U,0
1028,f7dzsk,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1029,f7dzsk,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1030,f7dzsk,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",1,0.0,3,1,0,0,0,2,4,inv-U,0
1031,f7dzsk,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,0
1032,f7dzsk,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1033,f7dzsk,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
1034,f7dzsk,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",1,0.0,4,1,0,0,0,1,1,inv-U,0
1035,f7dzsk,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",1,0.0,4,0,0,0,1,1,1,des,0
1036,f7dzsk,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",1,1.0,4,0,1,0,0,1,1,U,0
1037,f7dzsk,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
1038,f7dzsk,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",1,0.0,4,0,0,1,0,1,1,asc,0
1039,f7dzsk,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
1040,edcv02,tonic G5,fc_accents_54_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1041,edcv02,tonic G5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
1042,edcv02,tonic G5,fc_accents_32_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
1043,edcv02,tonic G5,fc_accents_34_4.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
1044,edcv02,tonic G5,fc_accents_34_2.mp3,"[1, 2, 3, 4, 3, 1]",0,0.0,3,1,0,0,0,2,4,inv-U,0
1045,edcv02,tonic G5,fc_accents_54_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1046,edcv02,tonic G5,fc_accents_56_1.mp3,"[1, 2, 5, 6, 3, 1]",0,1.0,3,1,0,0,0,2,4,inv-U,0
1047,edcv02,tonic G5,fc_accents_32_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
1048,edcv02,tonic G5,fc_accents_32_3.mp3,"[1, 3, 6, 3, 2, 3, 1]",0,1.0,4,0,1,0,0,1,1,U,0
1049,edcv02,tonic G5,fc_accents_54_4.mp3,"[1, 3, 6, 5, 4, 3, 1]",0,0.0,4,0,0,0,1,1,1,des,0
1050,edcv02,tonic G5,fc_accents_56_3.mp3,"[1, 3, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1051,edcv02,tonic G5,fc_accents_54_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",0,0.0,4,0,1,0,0,1,1,U,0
1052,edcv02,tonic G5,fc_accents_34_3.mp3,"[1, 2, 6, 3, 4, 5, 3, 1]",0,0.0,4,0,0,1,0,1,1,asc,0
1053,edcv02,tonic G5,fc_accents_34_1.mp3,"[1, 2, 6, 3, 4, 3, 1]",0,0.0,4,1,0,0,0,1,1,inv-U,0
1054,edcv02,tonic G5,fc_accents_56_2.mp3,"[1, 2, 6, 5, 6, 3, 1]",0,1.0,4,1,0,0,0,1,1,inv-U,0
1055,edcv02,tonic G5,fc_accents_32_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",0,1.0,3,0,1,0,0,2,4,U,0
1056,xk6t6z,tonic E5,fc_accents_56_4.mp3,"[1, 2, 6, 5, 6, 5, 3, 1]",1,1.0,4,1,0,0,0,1,1,inv-U,0
