,subject,condition,filename,sequence,IC,high_IC_chosen,target_pos,target_metric_2,target_metric_4,accent,musician
1005,1ynj9z,tonic G5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1006,1ynj9z,tonic G5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1007,1ynj9z,tonic G5,fc_IC_accent_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,1,3,2,4,1,0
1008,bavbyu,tonic G5,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1009,bavbyu,tonic G5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1010,bavbyu,tonic G5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1011,bavbyu,tonic G5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
1012,bavbyu,tonic G5,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
1013,bavbyu,tonic G5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1014,bavbyu,tonic G5,fc_IC_accent_3_2.mp3,"[1, 3, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1015,bavbyu,tonic G5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1016,bavbyu,tonic G5,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
1017,bavbyu,tonic G5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1018,bavbyu,tonic G5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1019,bavbyu,tonic G5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1020,bavbyu,tonic G5,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1021,bavbyu,tonic G5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1022,bavbyu,tonic G5,fc_IC_accent_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,0,3,2,4,1,0
1023,bavbyu,tonic G5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
1024,f7dzsk,tonic G5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1025,f7dzsk,tonic G5,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1026,f7dzsk,tonic G5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1027,f7dzsk,tonic G5,fc_IC_accent_3_2.mp3,"[1, 3, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1028,f7dzsk,tonic G5,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1029,f7dzsk,tonic G5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1030,f7dzsk,tonic G5,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1031,f7dzsk,tonic G5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1032,f7dzsk,tonic G5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1033,f7dzsk,tonic G5,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
1034,f7dzsk,tonic G5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1035,f7dzsk,tonic G5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1036,f7dzsk,tonic G5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1037,f7dzsk,tonic G5,fc_IC_accent_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,0,3,2,4,1,0
1038,f7dzsk,tonic G5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1039,f7dzsk,tonic G5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
1040,edcv02,tonic G5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1041,edcv02,tonic G5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
1042,edcv02,tonic G5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1043,edcv02,tonic G5,fc_IC_default_5_3.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
1044,edcv02,tonic G5,fc_IC_accent_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,0,3,2,4,1,0
1045,edcv02,tonic G5,fc_IC_default_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1046,edcv02,tonic G5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
1047,edcv02,tonic G5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1048,edcv02,tonic G5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1049,edcv02,tonic G5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1050,edcv02,tonic G5,fc_IC_accent_3_2.mp3,"[1, 3, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1051,edcv02,tonic G5,fc_IC_default_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1052,edcv02,tonic G5,fc_IC_default_3_4.mp3,"[1, 3, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1053,edcv02,tonic G5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1054,edcv02,tonic G5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1055,edcv02,tonic G5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1056,xk6t6z,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
1057,xk6t6z,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
1058,xk6t6z,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1059,xk6t6z,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
1060,xk6t6z,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1061,xk6t6z,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,0,3,2,4,0,0
1062,xk6t6z,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,1,3,2,4,0,0
1063,xk6t6z,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1064,xk6t6z,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1065,xk6t6z,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1066,xk6t6z,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,1,3,2,4,0,0
1067,xk6t6z,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1068,xk6t6z,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
1069,xk6t6z,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1070,xk6t6z,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1071,xk6t6z,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1072,lcw0nv,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,1
1073,lcw0nv,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,1
1074,lcw0nv,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,0,3,2,4,0,1
1075,lcw0nv,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
1076,lcw0nv,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,1
1077,lcw0nv,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
1078,lcw0nv,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,1
1079,lcw0nv,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
1080,lcw0nv,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,1
1081,lcw0nv,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
1082,lcw0nv,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
1083,lcw0nv,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,1,3,2,4,0,1
1084,lcw0nv,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,0,3,2,4,0,1
1085,lcw0nv,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,1
1086,lcw0nv,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
1087,lcw0nv,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,1
1088,jh8l3p,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
1089,jh8l3p,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
1090,jh8l3p,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,1,3,2,4,0,0
1091,jh8l3p,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1092,jh8l3p,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
1093,jh8l3p,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1094,jh8l3p,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1095,jh8l3p,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1096,jh8l3p,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1097,jh8l3p,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,1,3,2,4,0,0
1098,jh8l3p,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
1099,jh8l3p,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1100,jh8l3p,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1101,jh8l3p,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1102,jh8l3p,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,0,3,2,4,0,0
1103,jh8l3p,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
1104,smxkvk,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1105,smxkvk,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,0,3,2,4,0,0
1106,smxkvk,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1107,smxkvk,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
1108,smxkvk,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1109,smxkvk,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,0,3,2,4,0,0
1110,smxkvk,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,0,3,2,4,0,0
1111,smxkvk,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1112,smxkvk,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1113,smxkvk,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1114,smxkvk,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1115,smxkvk,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
1116,smxkvk,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
1117,smxkvk,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
1118,smxkvk,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1119,smxkvk,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1120,opwoxj,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,1
1121,opwoxj,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,0,3,2,4,0,1
1122,opwoxj,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
1123,opwoxj,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,1,3,2,4,0,1
1124,opwoxj,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,1
1125,opwoxj,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,1
1126,opwoxj,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,1
1127,opwoxj,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,1,3,2,4,0,1
1128,opwoxj,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,1
1129,opwoxj,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,1
1130,opwoxj,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,1
1131,opwoxj,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
1132,opwoxj,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,1
1133,opwoxj,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,1
1134,opwoxj,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,1
1135,opwoxj,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,1
1136,879vr1,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1137,879vr1,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1138,879vr1,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,0,3,2,4,0,0
1139,879vr1,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1140,879vr1,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,0,3,2,4,0,0
1141,879vr1,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1142,879vr1,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,1,3,2,4,0,0
1143,879vr1,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
1144,879vr1,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1145,879vr1,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1146,879vr1,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,0,0
1147,879vr1,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1148,879vr1,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1149,879vr1,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1150,879vr1,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1151,879vr1,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1152,9ju643,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,1
1153,9ju643,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,1
1154,9ju643,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,1
1155,9ju643,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,1,3,2,4,0,1
1156,9ju643,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,1
1157,9ju643,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,1,3,2,4,0,1
1158,9ju643,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,1
1159,9ju643,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,0,3,2,4,0,1
1160,9ju643,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,1
1161,9ju643,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,1
1162,9ju643,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,1
1163,9ju643,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,1
1164,9ju643,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,1
1165,9ju643,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,1
1166,9ju643,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,1
1167,9ju643,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,1
1168,ufmcn3,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1169,ufmcn3,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1170,ufmcn3,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,1,3,2,4,0,0
1171,ufmcn3,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,0,0
1172,ufmcn3,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,1,0
1173,ufmcn3,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,0,3,2,4,0,0
1174,ufmcn3,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1175,ufmcn3,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
1176,ufmcn3,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1177,ufmcn3,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
1178,ufmcn3,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,0,3,2,4,0,0
1179,ufmcn3,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,0,0
1180,ufmcn3,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
1181,ufmcn3,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1182,ufmcn3,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,0,4,1,1,1,0
1183,ufmcn3,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1184,t0675l,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,1,3,2,4,0,0
1185,t0675l,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1186,t0675l,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1187,t0675l,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,1,0
1188,t0675l,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1189,t0675l,tonic E5,fc_IC_default_5_2.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1190,t0675l,tonic E5,fc_IC_default_3_1.mp3,"[1, 2, 3, 2, 5, 3, 1]",,1,3,2,4,0,0
1191,t0675l,tonic E5,fc_IC_accent_5_3.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
1192,t0675l,tonic E5,fc_IC_accent_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,1,0
1193,t0675l,tonic E5,fc_IC_default_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,0,0
1194,t0675l,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,1,3,2,4,0,0
1195,t0675l,tonic E5,fc_IC_default_3_2.mp3,"[1, 2, 6, 3, 2, 3, 1]",,1,4,1,1,0,0
1196,t0675l,tonic E5,fc_IC_default_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,0,4,1,1,0,0
1197,t0675l,tonic E5,fc_IC_accent_3_3.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1198,t0675l,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,0,0
1199,t0675l,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1200,wjde23,tonic E5,fc_IC_accent_5_1.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1201,wjde23,tonic E5,fc_IC_accent_5_2.mp3,"[1, 2, 6, 5, 4, 5, 3, 1]",,1,4,1,1,1,0
1202,wjde23,tonic E5,fc_IC_default_3_3.mp3,"[1, 2, 3, 2, 3, 1]",,1,3,2,4,0,0
1203,wjde23,tonic E5,fc_IC_accent_3_4.mp3,"[1, 2, 6, 3, 2, 3, 1]",,0,4,1,1,1,0
1204,wjde23,tonic E5,fc_IC_accent_3_1.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,0,4,1,1,1,0
1205,wjde23,tonic E5,fc_IC_default_5_3.mp3,"[1, 2, 5, 4, 3, 1]",,1,3,2,4,0,0
1206,wjde23,tonic E5,fc_IC_default_3_4.mp3,"[1, 2, 6, 3, 2, 5, 3, 1]",,1,4,1,1,0,0
1207,wjde23,tonic E5,fc_IC_accent_5_4.mp3,"[1, 2, 6, 5, 4, 3, 1]",,1,4,1,1,1,0
